t_us,x_raw,y_raw,z_raw
1307891024,250,-58,55
1307892274,253,-60,51
1307893524,251,-57,52
1307894774,249,-56,53
1307896024,247,-58,53
1307897274,254,-57,51
1307898524,249,-57,54
1307899774,250,-57,55
1307901024,254,-62,58
1307902274,250,-58,53
1307903524,251,-58,57
1307905989,252,-58,58
1307907239,252,-47,57
1307908489,252,-56,57
1307909739,249,-51,55
1307910989,258,-56,58
1307912239,257,-54,58
1307913489,255,-56,52
1307914739,252,-54,54
1307915989,252,-55,50
1307917239,251,-54,56
1307918489,252,-54,56
1307919739,252,-57,50
1307920989,256,-56,49
1307922239,250,-58,51
1307923489,255,-59,56
1307924739,252,-54,61
1307925989,252,-57,52
1307927239,251,-60,53
1307928489,251,-55,56
1307929739,251,-59,56
1307930989,249,-59,53
1307932239,252,-59,51
1307933489,248,-56,54
1307934739,253,-56,57
1307935989,249,-55,57
1307938455,246,-54,53
1307939705,253,-55,51
1307940955,257,-50,59
1307942205,255,-56,53
1307943455,255,-54,55
1307944705,254,-58,55
1307945955,251,-56,54
1307947205,252,-58,52
1307948455,253,-58,53
1307949705,252,-55,58
1307950955,251,-56,50
1307952205,251,-56,58
1307953455,249,-59,51
1307954705,251,-55,60
1307955955,250,-58,54
1307957205,248,-54,53
1307958455,250,-55,53
1307959705,255,-61,56
1307960955,254,-57,53
1307962205,254,-56,58
1307963455,250,-57,55
1307964705,252,-60,50
1307965955,249,-52,55
1307967205,251,-56,51
1307968455,249,-57,54
1307970952,251,-57,54
1307972202,254,-56,56
1307973452,256,-55,54
1307974702,255,-51,56
1307975952,258,-57,58
1307977202,254,-47,56
1307978452,249,-53,58
1307979702,253,-59,52
1307980952,249,-57,48
1307982202,250,-59,58
1307983452,253,-58,55
1307984702,247,-60,56
1307985952,249,-58,54
1307987202,250,-60,58
1307988452,246,-52,57
1307989702,252,-57,55
1307990952,251,-57,60
1307992202,252,-59,52
1307993452,251,-56,55
1307994702,249,-55,54
1307995952,251,-57,57
1307997202,255,-51,55
1307998452,250,-56,48
1307999702,254,-56,50
1308000952,248,-58,51
1308003524,249,-56,52
1308004774,251,-56,50
1308006024,255,-58,52
1308007274,247,-52,53
1308008524,252,-52,54
1308009774,248,-55,57
1308011024,248,-58,55
1308012274,244,-58,51
1308013524,248,-59,53
1308014774,249,-59,55
1308016024,246,-56,49
1308017274,251,-56,56
1308018524,252,-58,54
1308019774,252,-51,49
1308021024,248,-54,55
1308022274,251,-57,56
1308023524,252,-54,51
1308024774,251,-58,52
1308026024,251,-55,49
1308027274,250,-59,51
1308028524,249,-56,50
1308029774,247,-54,57
1308031024,251,-59,54
1308032274,250,-60,52
1308033524,249,-54,53
1308035989,251,-53,53
1308037239,251,-53,58
1308038489,253,-57,52
1308039739,251,-55,55
1308040989,252,-50,56
1308042239,250,-56,57
1308043489,251,-56,51
1308044739,250,-56,56
1308045989,252,-54,55
1308047239,253,-57,55
1308048489,250,-57,54
1308049739,253,-54,49
1308050989,253,-55,51
1308052239,251,-53,52
1308053489,252,-56,49
1308054739,252,-56,51
1308055989,250,-56,55
1308057239,252,-56,61
1308058489,250,-56,53
1308059739,252,-60,52
1308060989,250,-60,56
1308062239,246,-55,52
1308063489,251,-56,54
1308064739,251,-57,56
1308065989,247,-59,56
1308068455,251,-58,53
1308069705,251,-53,57
1308070955,244,-48,60
1308072205,250,-53,55
1308073455,249,-57,57
1308074705,253,-53,51
1308075955,251,-58,54
1308077205,247,-57,54
1308078455,248,-56,51
1308079705,249,-58,54
1308080955,248,-57,54
1308082205,249,-61,55
1308083455,249,-57,54
1308084705,249,-57,57
1308085955,247,-60,51
1308087205,246,-58,57
1308088455,251,-59,54
1308089705,248,-55,59
1308090955,250,-59,53
1308092205,250,-59,52
1308093455,254,-58,54
1308094705,251,-54,57
1308095955,250,-58,58
1308097205,248,-60,53
1308098455,252,-60,53
1308100952,246,-57,52
1308102202,250,-54,59
1308103452,254,-56,58
1308104702,252,-60,60
1308105952,254,-61,58
1308107202,252,-55,58
1308108452,249,-58,53
1308109702,250,-60,56
1308110952,249,-58,56
1308112202,251,-58,61
1308113452,249,-60,53
1308114702,251,-55,55
1308115952,250,-54,54
1308117202,246,-52,54
1308118452,248,-57,50
1308119702,251,-60,54
1308120952,251,-60,57
1308122202,244,-56,56
1308123452,248,-54,56
1308124702,250,-53,52
1308125952,250,-58,57
1308127202,250,-57,53
1308128452,249,-59,54
1308129702,246,-57,54
1308130952,248,-54,52
1308133524,248,-60,55
1308134774,253,-59,55
1308136024,252,-51,57
1308137274,247,-58,58
1308138524,249,-56,56
1308139774,252,-54,60
1308141024,249,-58,55
1308142274,251,-61,53
1308143524,249,-56,53
1308144774,250,-57,58
1308146024,248,-54,54
1308147274,249,-54,58
1308148524,245,-56,55
1308149774,250,-55,54
1308151024,251,-59,58
1308152274,254,-58,56
1308153524,252,-58,56
1308154774,252,-58,54
1308156024,247,-56,57
1308157274,251,-52,52
1308158524,250,-60,59
1308159774,249,-58,54
1308161024,251,-60,58
1308162274,250,-58,56
1308163524,252,-58,57
1308165989,252,-55,58
1308167239,255,-53,51
1308168489,256,-55,53
1308169739,254,-51,56
1308170989,253,-52,58
1308172239,256,-50,56
1308173489,252,-56,57
1308174739,252,-56,56
1308175989,251,-55,55
1308177239,251,-57,59
1308178489,247,-57,53
1308179739,253,-57,54
1308180989,250,-59,54
1308182239,246,-54,53
1308183489,250,-62,55
1308184739,245,-53,56
1308185989,245,-57,55
1308187239,248,-57,53
1308188489,249,-58,55
1308189739,248,-53,54
1308190989,249,-53,57
1308192239,248,-56,54
1308193489,248,-54,54
1308194739,248,-54,51
1308195989,249,-56,56
1308198455,253,-56,54
1308199705,250,-47,59
1308200955,251,-54,55
1308202205,251,-55,53
1308203455,252,-53,58
1308204705,254,-55,57
1308205955,250,-56,49
1308207205,248,-56,52
1308208455,246,-56,54
1308209705,249,-56,50
1308210955,247,-57,48
1308212205,243,-56,55
1308213455,248,-57,59
1308214705,246,-55,55
1308215955,252,-57,55
1308217205,244,-59,58
1308218455,244,-56,55
1308219705,248,-55,53
1308220955,254,-54,55
1308222205,249,-51,58
1308223455,249,-56,60
1308224705,252,-56,55
1308225955,247,-53,50
1308227205,251,-55,53
1308228455,253,-60,51
1308230952,251,-57,53
1308232202,254,-56,60
1308233452,255,-54,50
1308234702,251,-50,53
1308235952,252,-54,57
1308237202,252,-50,60
1308238452,252,-57,53
1308239702,250,-57,53
1308240952,251,-58,55
1308242202,245,-59,58
1308243452,252,-56,53
1308244702,251,-58,53
1308245952,251,-54,56
1308247202,250,-55,61
1308248452,250,-59,55
1308249702,250,-59,52
1308250952,252,-55,53
1308252202,249,-54,56
1308253452,247,-56,49
1308254702,252,-54,52
1308255952,251,-57,52
1308257202,251,-56,52
1308258452,255,-55,55
1308259702,249,-55,55
1308260952,252,-55,56
1308263524,252,-54,51
1308264774,254,-51,56
1308266024,254,-52,54
1308267274,252,-57,56
1308268524,253,-59,56
1308269774,252,-59,61
1308271024,250,-57,55
1308272274,250,-57,53
1308273524,252,-57,55
1308274774,253,-56,53
1308276024,251,-57,52
1308277274,251,-59,52
1308278524,251,-58,59
1308279774,249,-56,56
1308281024,250,-58,53
1308282274,250,-54,59
1308283524,247,-54,53
1308284774,251,-54,51
1308286024,249,-57,56
1308287274,252,-52,50
1308288524,251,-58,54
1308289774,249,-58,49
1308291024,247,-51,51
1308292274,248,-60,54
1308293524,250,-56,53
1308295989,249,-56,55
1308297239,253,-50,52
1308298489,253,-54,58
1308299739,248,-51,58
1308300989,254,-55,55
1308302239,249,-53,51
1308303489,252,-57,54
1308304739,251,-56,54
1308305989,248,-57,52
1308307239,249,-60,49
1308308489,249,-55,54
1308309739,249,-55,60
1308310989,247,-53,52
1308312239,251,-58,57
1308313489,255,-56,57
1308314739,250,-58,57
1308315989,250,-59,56
1308317239,252,-55,57
1308318489,250,-56,54
1308319739,253,-56,53
1308320989,248,-60,55
1308322239,251,-58,53
1308323489,253,-56,53
1308324739,249,-57,53
1308325989,250,-54,50
1308328395,250,-49,53
1308329645,254,-57,54
1308330895,251,-57,52
1308332145,253,-56,53
1308333395,252,-55,56
1308334645,248,-56,58
1308335895,248,-54,53
1308337145,251,-59,55
1308338395,249,-60,56
1308339645,249,-56,59
1308340895,249,-58,58
1308342145,251,-59,53
1308343395,248,-56,57
1308344645,249,-57,55
1308345895,247,-60,51
1308347145,248,-60,56
1308348395,251,-58,52
1308349645,248,-57,51
1308350895,250,-57,52
1308352145,245,-55,49
1308353395,247,-57,49
1308354645,249,-55,54
1308355895,248,-58,52
1308357145,249,-55,53
1308358395,254,-60,52
1308361020,249,-56,57
1308362270,250,-58,60
1308363520,247,-55,62
1308364770,248,-59,58
1308366020,246,-59,56
1308367270,249,-55,55
1308368520,245,-59,56
1308369770,248,-61,55
1308371020,248,-61,58
1308372270,249,-59,54
1308373520,245,-59,55
1308374770,246,-57,57
1308376020,249,-52,55
1308377270,250,-58,54
1308378520,248,-56,50
1308379770,246,-57,57
1308381020,247,-54,56
1308382270,248,-59,58
1308383520,249,-53,51
1308384770,252,-57,53
1308386020,253,-57,57
1308387270,252,-57,54
1308388520,251,-54,51
1308389770,252,-59,50
1308391020,252,-52,57
1308393455,251,-55,56
1308394705,252,-47,55
1308395955,256,-53,53
1308397205,255,-53,57
1308398455,251,-51,56
1308399705,252,-54,59
1308400955,251,-55,56
1308402205,249,-57,54
1308403455,253,-59,54
1308404705,253,-58,59
1308405955,253,-51,53
1308407205,250,-56,58
1308408455,254,-56,54
1308409705,249,-54,58
1308410955,252,-57,51
1308412205,253,-53,52
1308413455,252,-53,60
1308414705,253,-52,57
1308415955,255,-55,51
1308417205,251,-54,51
1308418455,253,-55,55
1308419705,255,-53,55
1308420955,251,-57,52
1308422205,252,-56,55
1308423455,253,-54,54
1308425952,252,-55,57
1308427202,255,-57,56
1308428452,256,-54,55
1308429702,255,-57,58
1308430952,254,-54,56
1308432202,256,-58,58
1308433452,253,-56,54
1308434702,252,-55,55
1308435952,256,-56,55
1308437202,253,-56,49
1308438452,249,-56,52
1308439702,254,-59,51
1308440952,252,-52,51
1308442202,252,-55,54
1308443452,255,-59,55
1308444702,253,-58,61
1308445952,250,-55,52
1308447202,248,-58,55
1308448452,248,-54,54
1308449702,251,-58,60
1308450952,250,-57,56
1308452202,253,-58,54
1308453452,256,-58,59
1308454702,252,-59,54
1308455952,249,-59,58
1308458525,249,-57,56
1308459775,255,-56,58
1308461025,254,-59,56
1308462275,253,-57,60
1308463525,252,-57,58
1308464775,252,-56,59
1308466025,249,-59,54
1308467275,248,-59,56
1308468525,243,-57,58
1308469775,242,-61,59
1308471025,246,-64,58
1308472275,244,-58,59
1308473525,244,-62,61
1308474775,248,-60,59
1308476025,247,-59,60
1308477275,245,-59,55
1308478525,246,-60,53
1308479775,246,-60,57
1308481025,246,-62,54
1308482275,248,-59,60
1308483525,245,-61,56
1308484775,249,-57,54
1308486025,246,-60,57
1308487275,248,-56,54
1308488525,247,-54,54
1308490989,247,-59,58
1308492239,244,-53,54
1308493489,244,-56,58
1308494739,248,-56,60
1308495989,252,-58,58
1308497239,251,-60,55
1308498489,246,-58,57
1308499739,244,-62,55
1308500989,245,-58,58
1308502239,246,-62,56
1308503489,246,-59,60
1308504739,247,-61,57
1308505989,250,-59,56
1308507239,244,-59,58
1308508489,248,-61,60
1308509739,246,-59,59
1308510989,245,-55,56
1308512239,246,-60,57
1308513489,247,-60,60
1308514739,250,-58,55
1308515989,248,-59,60
1308517239,246,-58,56
1308518489,248,-56,57
1308519739,245,-56,56
1308520989,247,-61,60
1308523455,243,-57,59
1308524705,245,-54,57
1308525955,248,-56,56
1308527205,244,-53,58
1308528455,248,-57,62
1308529705,250,-51,56
1308530955,247,-58,58
1308532205,244,-59,55
1308533455,245,-58,54
1308534705,246,-62,54
1308535955,243,-56,53
1308537205,246,-55,56
1308538455,242,-55,56
1308539705,243,-54,60
1308540955,242,-55,50
1308542205,245,-59,58
1308543455,242,-60,57
1308544705,241,-56,59
1308545955,242,-55,58
1308547205,238,-57,56
1308548455,240,-60,57
1308549705,241,-53,58
1308550955,240,-60,61
1308552205,239,-61,55
1308553455,238,-58,53
1308555952,236,-57,58
1308557202,242,-59,63
1308558452,241,-50,63
1308559702,240,-57,64
1308560952,235,-51,61
1308562202,242,-55,58
1308563452,237,-54,58
1308564702,237,-59,56
1308565952,239,-55,57
1308567202,242,-58,55
1308568452,238,-56,56
1308569702,240,-56,56
1308570952,236,-55,57
1308572202,237,-55,61
1308573452,238,-58,60
1308574702,235,-59,62
1308575952,237,-59,57
1308577202,234,-61,57
1308578452,234,-58,58
1308579702,234,-58,61
1308580952,234,-59,60
1308582202,231,-58,65
1308583452,229,-57,62
1308584702,233,-59,58
1308585952,235,-56,58
1308588524,236,-59,58
1308589774,239,-57,58
1308591024,236,-56,60
1308592274,240,-57,61
1308593524,237,-54,63
1308594774,239,-46,62
1308596024,233,-53,61
1308597274,235,-57,60
1308598524,231,-57,62
1308599774,230,-61,62
1308601024,233,-63,56
1308602274,235,-63,62
1308603524,232,-61,62
1308604774,229,-61,57
1308606024,230,-64,62
1308607274,228,-60,57
1308608524,227,-55,57
1308609774,227,-59,60
1308611024,227,-61,61
1308612274,222,-60,63
1308613524,223,-56,62
1308614774,226,-58,60
1308616024,224,-55,58
1308617274,226,-60,57
1308618524,221,-56,56
1308620922,220,-62,57
1308622172,222,-57,62
1308623422,223,-59,63
1308624672,222,-56,62
1308625922,223,-61,60
1308627172,224,-58,61
1308628422,224,-62,57
1308629672,221,-61,60
1308630922,222,-60,61
1308632172,224,-59,62
1308633422,222,-63,62
1308634672,223,-59,60
1308635922,221,-61,58
1308637172,222,-58,57
1308638422,220,-58,60
1308639672,219,-59,62
1308640922,221,-61,56
1308642172,218,-57,62
1308643422,221,-62,58
1308644672,220,-59,57
1308645922,222,-59,58
1308647172,225,-59,56
1308648422,222,-59,54
1308649672,222,-62,60
1308650922,220,-58,56
1308653486,220,-60,58
1308654736,222,-58,63
1308655986,220,-56,56
1308657236,220,-58,58
1308658486,218,-53,59
1308659736,217,-54,61
1308660986,218,-60,51
1308662236,217,-59,53
1308663486,215,-58,52
1308664736,215,-54,53
1308665986,216,-57,57
1308667236,215,-57,58
1308668486,207,-55,53
1308669736,212,-59,51
1308670986,210,-56,50
1308672236,211,-56,53
1308673486,213,-56,49
1308674736,213,-60,50
1308675986,214,-58,54
1308677236,212,-56,49
1308678486,210,-58,49
1308679736,208,-56,48
1308680986,214,-54,50
1308682236,208,-51,49
1308683486,210,-53,52
1308686020,208,-51,52
1308687270,210,-50,46
1308688520,209,-51,46
1308689770,207,-53,48
1308691020,210,-48,52
1308692270,210,-55,54
1308693520,204,-56,45
1308694770,204,-56,44
1308696020,204,-53,48
1308697270,205,-54,47
1308698520,203,-54,44
1308699770,208,-56,47
1308701020,206,-49,44
1308702270,203,-52,44
1308703520,205,-55,51
1308704770,206,-53,47
1308706020,201,-48,47
1308707270,206,-50,44
1308708520,208,-53,43
1308709770,207,-53,46
1308711020,207,-49,44
1308712270,207,-49,42
1308713520,207,-48,39
1308714770,207,-43,48
1308716020,206,-44,43
1308718455,208,-45,41
1308719705,206,-42,45
1308720955,206,-46,47
1308722205,210,-46,45
1308723455,206,-43,45
1308724705,207,-41,41
1308725955,207,-43,44
1308727205,208,-44,40
1308728455,204,-41,39
1308729705,207,-42,42
1308730955,210,-46,40
1308732205,211,-46,40
1308733455,211,-45,40
1308734705,212,-42,38
1308735955,207,-36,45
1308737205,213,-44,40
1308738455,211,-41,39
1308739705,213,-39,41
1308740955,209,-37,41
1308742205,218,-37,42
1308743455,218,-37,38
1308744705,219,-30,38
1308745955,220,-31,39
1308747205,219,-30,40
1308748455,223,-29,46
1308750952,225,-31,39
1308752202,228,-27,45
1308753452,229,-25,48
1308754702,231,-26,42
1308755952,232,-23,43
1308757202,233,-26,46
1308758452,232,-30,49
1308759702,232,-21,40
1308760952,229,-27,38
1308762202,232,-26,43
1308763452,233,-19,40
1308764702,233,-20,39
1308765952,236,-25,40
1308767202,237,-19,42
1308768452,236,-22,34
1308769702,238,-20,34
1308770952,238,-12,37
1308772202,245,-10,35
1308773452,241,-14,37
1308774702,243,-16,34
1308775952,242,-8,34
1308777202,246,-13,28
1308778452,250,-12,33
1308779702,249,-10,27
1308780952,249,-9,33
1308783524,249,-6,32
1308784774,251,-4,35
1308786024,255,1,42
1308787274,255,3,38
1308788524,258,-2,38
1308789774,258,-3,33
1308791024,255,-8,36
1308792274,256,-6,32
1308793524,259,-6,36
1308794774,261,-9,42
1308796024,262,-5,39
1308797274,263,-7,37
1308798524,261,-3,37
1308799774,267,-4,38
1308801024,262,0,39
1308802274,268,-1,35
1308803524,273,0,36
1308804774,270,0,39
1308806024,270,-1,34
1308807274,276,2,35
1308808524,277,0,34
1308809774,276,4,39
1308811024,277,3,35
1308812274,282,2,36
1308813524,278,4,38
1308815989,283,3,36
1308817239,288,7,36
1308818489,286,4,43
1308819739,286,4,41
1308820989,289,7,40
1308822239,283,6,40
1308823489,285,4,38
1308824739,286,1,36
1308825989,287,1,36
1308827239,285,-1,37
1308828489,287,1,41
1308829739,283,-1,39
1308830989,287,0,36
1308832239,281,-1,39
1308833489,281,0,39
1308834739,283,4,34
1308835989,284,5,35
1308837239,286,3,40
1308838489,286,5,36
1308839739,281,3,31
1308840989,286,2,36
1308842239,285,3,34
1308843489,289,5,29
1308844739,284,8,29
1308845989,285,5,39
1308848550,282,4,35
1308849800,287,9,30
1308851050,287,4,33
1308852300,287,5,35
1308853550,289,6,33
1308854800,287,6,34
1308856050,283,5,29
1308857300,284,2,31
1308858550,281,1,32
1308859800,276,2,35
1308861050,281,3,31
1308862300,282,0,26
1308863550,283,4,29
1308864800,283,1,28
1308866050,285,1,22
1308867300,281,2,24
1308868550,280,6,27
1308869800,279,8,24
1308871050,279,15,29
1308872300,263,16,42
1308873550,273,-4,-11
1308874800,268,3,58
1308876050,293,27,20
1308877300,284,7,3
1308878550,282,-8,13
1308880989,287,5,24
1308882239,293,10,20
1308883489,290,5,23
1308884739,288,6,28
1308885989,289,10,26
1308887239,285,9,24
1308888489,283,3,32
1308889739,283,3,33
1308890989,280,7,32
1308892239,276,4,36
1308893489,277,6,27
1308894739,278,8,31
1308895989,280,13,33
1308897239,280,5,23
1308898489,284,5,23
1308899739,278,0,28
1308900989,279,2,24
1308902239,279,3,25
1308903489,278,4,21
1308904739,280,0,23
1308905989,279,2,25
1308907239,277,2,19
1308908489,276,5,24
1308909739,274,7,28
1308910989,281,7,21
1308913455,280,3,18
1308914705,287,6,23
1308915955,282,12,30
1308917205,279,11,21
1308918455,278,10,21
1308919705,280,9,25
1308920955,277,9,24
1308922205,275,9,21
1308923455,274,6,25
1308924705,273,10,15
1308925955,276,10,18
1308927205,270,11,20
1308928455,277,10,26
1308929705,271,12,19
1308930955,277,4,24
1308932205,271,3,23
1308933455,274,6,26
1308934705,276,4,22
1308935955,274,4,22
1308937205,276,5,26
1308938455,274,4,22
1308939705,271,4,23
1308940955,276,4,24
1308942205,276,3,23
1308943455,274,4,22
1308945952,274,4,20
1308947202,279,6,28
1308948452,276,7,24
1308949702,278,9,24
1308950952,280,7,28
1308952202,280,7,20
1308953452,280,2,23
1308954702,278,4,25
1308955952,280,7,24
1308957202,278,4,27
1308958452,279,1,21
1308959702,280,1,26
1308960952,282,6,24
1308962202,281,9,25
1308963452,282,4,31
1308964702,277,3,23
1308965952,274,3,21
1308967202,277,5,21
1308968452,276,5,22
1308969702,275,3,24
1308970952,277,6,28
1308972202,282,1,20
1308973452,276,1,26
1308974702,277,5,21
1308975952,278,4,22
1308978524,274,3,22
1308979774,276,5,26
1308981024,279,8,25
1308982274,277,0,25
1308983524,276,7,20
1308984774,270,12,20
1308986024,271,7,21
1308987274,270,7,25
1308988524,269,6,20
1308989774,267,9,22
1308991024,266,9,18
1308992274,271,4,13
1308993524,268,8,20
1308994774,286,11,16
1308996024,281,14,19
1308997274,259,6,19
1308998524,257,0,13
1308999774,260,2,21
1309001024,256,7,15
1309002274,261,3,14
1309003524,261,5,27
1309004774,261,16,7
1309006024,260,7,14
1309007274,262,7,16
1309008524,261,11,6
1309011077,263,4,12
1309012327,267,11,13
1309013577,269,7,14
1309014827,262,9,9
1309016077,266,10,19
1309017327,266,12,8
1309018577,264,7,11
1309019827,261,8,10
1309021077,262,9,12
1309022327,265,5,6
1309023577,261,11,11
1309024827,264,5,14
1309026077,263,11,18
1309027327,262,14,16
1309028577,258,19,12
1309029827,260,18,10
1309031077,261,18,9
1309032327,262,14,4
1309033577,264,13,14
1309034827,263,17,4
1309036077,264,7,11
1309037327,268,3,19
1309038577,265,17,11
1309039827,267,16,7
1309041077,267,20,-19
1309043486,267,9,16
1309044736,274,13,30
1309045986,268,18,16
1309047236,265,22,0
1309048486,270,16,12
1309049736,274,10,15
1309050986,269,16,6
1309052236,277,2,17
1309053486,276,12,16
1309054736,273,21,13
1309055986,275,15,11
1309057236,280,15,13
1309058486,279,16,14
1309059736,279,4,9
1309060986,270,22,11
1309062236,278,19,-2
1309063486,280,4,22
1309064736,279,6,16
1309065986,278,13,15
1309067236,271,21,9
1309068486,280,13,19
1309069736,285,13,10
1309070986,280,14,9
1309072236,284,11,8
1309073486,280,15,10
1309076020,276,17,4
1309077270,281,22,3
1309078520,281,20,1
1309079770,289,10,9
1309081020,283,19,12
1309082270,282,23,8
1309083520,284,20,6
1309084770,283,12,4
1309086020,281,17,8
1309087270,286,20,6
1309088520,281,15,0
1309089770,289,11,8
1309091020,287,13,3
1309092270,282,14,3
1309093520,286,13,11
1309094770,285,15,5
1309096020,280,13,7
1309097270,282,17,4
1309098520,282,16,5
1309099770,285,17,5
1309101020,281,15,2
1309102270,285,14,3
1309103520,287,11,0
1309104770,282,20,3
1309106020,286,17,-9
1309108455,283,13,7
1309109705,286,21,3
1309110955,279,26,2
1309112205,287,21,-5
1309113455,285,19,-15
1309114705,285,21,11
1309115955,284,19,4
1309117205,279,23,-4
1309118455,283,18,0
1309119705,283,25,-4
1309120955,283,25,-13
1309122205,283,23,-7
1309123455,276,18,-6
1309124705,283,10,1
1309125955,285,13,6
1309127205,276,16,3
1309128455,270,25,-6
1309129705,278,20,-2
1309130955,277,17,-3
1309132205,281,17,-6
1309133455,284,15,-4
1309134705,276,19,-9
1309135955,280,21,-8
1309137205,279,20,-10
1309138455,277,17,-1
1309141052,278,22,-7
1309142302,282,25,-8
1309143552,279,26,-12
1309144802,276,21,-1
1309146052,281,32,-9
1309147302,283,30,-7
1309148552,279,22,-10
1309149802,277,20,-13
1309151052,279,15,-13
1309152302,278,21,-15
1309153552,278,19,-7
1309154802,277,23,-5
1309156052,276,24,-6
1309157302,281,19,-8
1309158552,277,20,-5
1309159802,277,27,-9
1309161052,282,21,-3
1309162302,285,27,-5
1309163552,282,21,-10
1309164802,284,19,-14
1309166052,284,15,-13
1309167302,286,22,-17
1309168552,288,21,-17
1309169802,282,18,-18
1309171052,286,23,-20
1309173524,287,25,-5
1309174774,287,28,-3
1309176024,290,36,-10
1309177274,288,28,-10
1309178524,285,30,-14
1309179774,286,28,-21
1309181024,286,25,-9
1309182274,284,23,-16
1309183524,282,22,-14
1309184774,288,21,-8
1309186024,292,31,-4
1309187274,273,43,-27
1309188524,273,24,-23
1309189774,277,12,-17
1309191024,285,23,-15
1309192274,280,23,-24
1309193524,278,19,-24
1309194774,280,23,-12
1309196024,284,21,-19
1309197274,277,24,-23
1309198524,277,20,-15
1309199774,279,17,-21
1309201024,274,24,-16
1309202274,275,32,-20
1309203524,274,22,-20
1309205989,271,21,-18
1309207239,273,22,-23
1309208489,275,27,-19
1309209739,272,28,-24
1309210989,271,25,-15
1309212239,279,21,-19
1309213489,270,26,-19
1309214739,269,27,-19
1309215989,271,23,-23
1309217239,271,23,-28
1309218489,269,15,-12
1309219739,271,16,-19
1309220989,268,20,-17
1309222239,267,22,-9
1309223489,266,22,-7
1309224739,267,30,-21
1309225989,265,17,-10
1309227239,264,29,-30
1309228489,261,24,-21
1309229739,263,17,-24
1309230989,269,22,-21
1309232239,266,21,-27
1309233489,265,17,-30
1309234739,269,21,-30
1309235989,272,27,-24
1309238613,267,29,-28
1309239863,273,26,-27
1309241113,268,24,-22
1309242363,270,22,-22
1309243613,268,26,-27
1309244863,273,27,-19
1309246113,269,25,-26
1309247363,271,23,-20
1309248613,265,33,-35
1309249863,266,27,-9
1309251113,266,23,-15
1309252363,264,23,-16
1309253613,269,21,-25
1309254863,266,21,-19
1309256113,269,21,-18
1309257363,266,25,-6
1309258613,269,32,-25
1309259863,269,27,-27
1309261113,265,20,-21
1309262363,268,17,-19
1309263613,270,23,-19
1309264863,262,26,-27
1309266113,269,25,-29
1309267363,270,27,-24
1309268613,268,29,-25
1309271077,273,32,-25
1309272327,272,34,-23
1309273577,276,29,-32
1309274827,273,35,-27
1309276077,273,22,-23
1309277327,272,23,-20
1309278577,269,25,-27
1309279827,269,23,-29
1309281077,269,18,-23
1309282327,267,28,-22
1309283577,269,22,-27
1309284827,269,25,-25
1309286077,269,26,-22
1309287327,272,25,-17
1309288577,260,19,-19
1309289827,257,12,-19
1309291077,257,15,-20
1309292327,263,18,-28
1309293577,266,21,-23
1309294827,270,26,-30
1309296077,264,33,-24
1309297327,265,24,-28
1309298577,263,25,-31
1309299827,262,20,-30
1309301077,264,22,-24
1309303486,263,21,-28
1309304736,270,23,-17
1309305986,271,24,-24
1309307236,267,23,-22
1309308486,264,24,-24
1309309736,269,24,-22
1309310986,269,20,-30
1309312236,268,20,-41
1309313486,270,16,-20
1309314736,264,16,-9
1309315986,265,39,-28
1309317236,267,33,-27
1309318486,266,20,-35
1309319736,265,22,-26
1309320986,262,22,-30
1309322236,263,20,-27
1309323486,264,21,-26
1309324736,266,19,-30
1309325986,264,21,-23
1309327236,266,23,-24
1309328486,264,27,-21
1309329736,265,20,-21
1309330986,264,16,-27
1309332236,267,18,-30
1309333486,262,18,-26
1309336020,263,23,-42
1309337270,263,12,-12
1309338520,265,13,-20
1309339770,259,15,-15
1309341020,264,24,-25
1309342270,269,26,-23
1309343520,266,26,-41
1309344770,262,10,-12
1309346020,265,16,-26
1309347270,264,22,-24
1309348520,262,28,-34
1309349770,259,26,-23
1309351020,264,21,-28
1309352270,265,22,-17
1309353520,265,22,-28
1309354770,265,25,-29
1309356020,264,25,-34
1309357270,265,24,-45
1309358520,262,25,-36
1309359770,266,23,-26
1309361020,265,26,-34
1309362270,267,26,-46
1309363520,264,27,-32
1309364770,267,21,-27
1309366020,266,25,-35
1309368613,263,31,-36
1309369863,267,37,-33
1309371113,1107,185,-120
1309372363,273,8,-84
1309373613,274,70,-78
1309374863,319,100,-78
1309376113,287,6,-13
1309377363,264,-42,-38
1309378613,256,-47,-41
1309379863,296,39,-4
1309381113,300,118,18
1309382363,280,66,-16
1309383613,238,8,-9
1309384863,270,-22,-26
1309386113,297,7,-38
1309387363,266,33,-45
1309388613,271,21,-34
1309389863,287,42,-36
1309391113,273,10,-40
1309392363,281,11,-40
1309393613,271,15,-36
1309394863,269,7,-42
1309396113,273,20,-38
1309397363,266,18,-33
1309398613,266,19,-38
1309401077,261,16,-40
1309402327,268,26,-29
1309403577,253,26,-30
1309404827,258,20,-34
1309406077,266,4,-41
1309407327,298,3,-61
1309408577,262,18,-29
1309409827,266,11,-37
1309411077,263,17,-34
1309412327,281,11,-30
1309413577,271,7,-29
1309414827,271,9,-33
1309416077,265,12,-35
1309417327,273,5,-41
1309418577,277,5,-38
1309419827,272,9,-42
1309421077,264,5,-43
1309422327,268,7,-36
1309423577,277,1,-40
1309424827,269,-4,-34
1309426077,266,6,-29
1309427327,268,6,-33
1309428577,270,3,-31
